,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.07501620103912188,0.06407829864122129,0.12080306498451099,0.08075262379364123
1,3,0.09471539056237024,0.08146925681693977,0.1497330476128828,0.1014532028193397
2,6,0.10262000382909961,0.08854990177328866,0.1611282915494939,0.10978929860063609
3,9,0.10642853971628982,0.09207557109437886,0.16681244918682445,0.1139729541838724
4,12,0.10672920230137156,0.09264657277543861,0.16820127379992358,0.11493745921886069
5,15,0.10717430094103178,0.09288062013422485,0.1692520545996201,0.11550554432646352
6,18,0.10834503186642819,0.0934111425511751,0.1699022919842539,0.11578266712750561
7,21,0.10816869093562845,0.09350173931901815,0.1699836709200571,0.11594535092748176
8,24,0.10847994359585703,0.09392214372744703,0.17040932185567376,0.11639449590166123
9,27,0.10918701885694801,0.09425577404001736,0.17084855661360385,0.11661696164036182
10,30,0.10921108153666849,0.0941769397049961,0.170905103996943,0.11657338797336504
11,33,0.10898207273301645,0.09424107031666784,0.17100439435889261,0.11677356918704677
12,36,0.10886632326094647,0.09414223843578755,0.1715343488774501,0.11693913134897446
13,39,0.1094588349628238,0.09439807844011709,0.1712381555857775,0.11685746445082155
14,42,0.1092256842831937,0.09428079953309014,0.17167280851386219,0.11700332161404657
15,45,0.10904448448549331,0.0941747010533991,0.1714987573885309,0.11683873404298857
16,48,0.10891666444942844,0.09421430424501107,0.1713091306403662,0.11688465810839364
17,51,0.10874213975939905,0.09405457963845681,0.1715558929749303,0.11688921546442041
18,54,0.10936237587759558,0.09440780083888779,0.1714065011401507,0.11694310723177218
19,57,0.1088412203633548,0.09402991155714796,0.17118671363640098,0.11668322226035628
20,60,0.10884507525676568,0.0941054536333961,0.17091149556876623,0.11668151741293756
21,63,0.10878498845602111,0.09397803177705379,0.17097935069114437,0.116565840762195
22,66,0.10894749394883517,0.09408986041075645,0.1711085602521509,0.11669185397261898
23,69,0.10911284573100097,0.09422907029248205,0.1709526503428084,0.11660249781296719
24,72,0.10887222208220537,0.09400399247546198,0.17070291941706586,0.11643959753435372
25,75,0.10924096537639248,0.09413120868694291,0.17074043097275204,0.11646467476012011
26,78,0.10861496202432339,0.09382074156856615,0.17000186369041928,0.11613773436364039
27,81,0.10885250339231882,0.09382138760486121,0.17057771748861758,0.11625862259350647
28,84,0.10876498789781291,0.09384622738853896,0.17073701076069625,0.11640256072104889
29,87,0.10867559410252757,0.0938532263572023,0.1704664634769289,0.11626422480895103
30,90,0.10897154556338898,0.09400594033867485,0.17064388613030526,0.11642936640852539
31,93,0.10873056612788944,0.09385422125285786,0.17003859529111104,0.11616398869718868
32,96,0.10859917678299948,0.09390612001974802,0.17021971636028027,0.11625948294977921
33,99,0.1085901034432644,0.0939186739635585,0.16999692391388113,0.11622342516688677
34,Final,0.1085901034432644,0.0939186739635585,0.16999692391388113,0.11622342516688677
