,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.07744566592030841,0.06607922427130193,0.12550503488875478,0.08366502776322393
1,3,0.0969470269516026,0.08331562485156627,0.15380234458197622,0.10401329901865974
2,6,0.1035889049168059,0.0891317253341239,0.16315242872520272,0.11067588491951513
3,9,0.1058040838600304,0.09135971651313733,0.16703695973602437,0.11351198978622415
4,12,0.1075970393426236,0.09252839861705749,0.16960117884725356,0.11502598883805087
5,15,0.10790532420001711,0.09287419093524472,0.16987380935136537,0.11544743663843583
6,18,0.10861314954303798,0.09326264922159085,0.1708500079230337,0.11592512375809547
7,21,0.10890505576598233,0.09345579346837193,0.17064902372008794,0.11590493781915329
8,24,0.10874106096635316,0.0934571188549455,0.1710563881615273,0.11616191478413995
9,27,0.10908735537848514,0.09369875038606304,0.17157849710222847,0.11648340204620646
10,30,0.10901477253578803,0.09400490783715626,0.17115472170427817,0.11656121710413424
11,33,0.10709668205808329,0.09218113249815735,0.16881003234836953,0.11460130678698255
12,36,0.10751822703393704,0.09270120846827933,0.1690312914494313,0.11506684003775566
13,39,0.10856887481468455,0.09336657151105425,0.17036862082380547,0.11583477187790842
14,42,0.10870899499941737,0.09368761896623223,0.1708151442612881,0.11625953555737398
15,45,0.10885449170175902,0.09376249157015057,0.17047056938802999,0.1161841891152491
16,48,0.10817003273302714,0.09344695592421855,0.17077084220180377,0.11610636358575302
17,51,0.10829820187622406,0.09350463369898189,0.17018672442869087,0.11592181873360215
18,54,0.10845415651355945,0.0934012416660081,0.17022799906514047,0.11581551876768195
19,57,0.10844623321073556,0.09373469785210828,0.17016691525493743,0.11605533043972752
20,60,0.108315190931508,0.09350195324551935,0.16960744919143497,0.1157302065760434
21,63,0.10787721475401423,0.09319076167723105,0.16965978140219506,0.11557619074977211
22,66,0.10749197111512941,0.09294978904317934,0.16939560725126587,0.11541536495463121
23,69,0.10749657808848581,0.09278337061469456,0.1692366128472185,0.11515982049470734
24,72,0.10784277584511592,0.0930140517741647,0.16928781288700154,0.11528314192039668
25,75,0.10739708245881004,0.09275165782565838,0.16906166705392794,0.11512415760422855
26,78,0.10798835236171042,0.09301695352840496,0.16884978816197052,0.11508606362257646
27,81,0.10773817774949522,0.09281633275449191,0.16906747959904458,0.11502596001268642
28,84,0.1071574759705477,0.09267304428264586,0.1687440592925827,0.11500054818387848
29,87,0.10746518193056376,0.09275497155124887,0.1689882697421361,0.11508746328803923
30,90,0.10674743183780629,0.09223026169713183,0.16865529185190647,0.11473137535053653
31,93,0.1071966255232835,0.0926116423284051,0.16876112447444983,0.11489751697549291
32,96,0.10710391623582306,0.09242967897203566,0.16859645870078527,0.11476849201394422
33,99,0.10726560119036221,0.09244041827195866,0.16894393144194425,0.11489156038656735
34,Final,0.10726560119036221,0.09244041827195866,0.16894393144194425,0.11489156038656735
