,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.07756610362750718,0.0663220019165767,0.12485781795842514,0.0835967791803607
1,3,0.09770258217290104,0.08434301032526412,0.15550899794786124,0.1053168520510742
2,6,0.10476503154163537,0.0907161766571689,0.16472451666297866,0.11251934827439236
3,9,0.10690989137037872,0.09238269908688987,0.16855052104587348,0.11471776743215835
4,12,0.10773462810646878,0.09289258908947909,0.17009659291691798,0.11553749521381308
5,15,0.10803449626283683,0.09327207527845606,0.1703848430529955,0.11592647977019588
6,18,0.10830949459364343,0.09340949492091694,0.17069353065072562,0.11604654060209794
7,21,0.10854855256467874,0.09372188206640981,0.1707501465999565,0.11634033612684279
8,24,0.10882069075838677,0.09386987009706133,0.17119141193643247,0.11655668371768299
9,27,0.10860991474933498,0.09388148257228447,0.17143176948567215,0.11664604046976057
10,30,0.10866403119853099,0.09384419999840936,0.17161688540742018,0.11667554632306397
11,33,0.1090932092159394,0.09406009589552138,0.1717295876016017,0.11680666540533992
12,36,0.10885936144626174,0.09393578652876271,0.17215607287478923,0.11692516832986864
13,39,0.10923210069625225,0.09408084038373775,0.17224474324794556,0.1169521011453107
14,42,0.10904426203262058,0.09405904596937634,0.17231859161494048,0.11704210587935066
15,45,0.10952033885679599,0.09428004764996115,0.1720459371131815,0.11701864501985645
16,48,0.10946608086127045,0.0942907658639327,0.17224296216146623,0.11712196987803707
17,51,0.10949790367370217,0.09427616219771058,0.1724371248752361,0.11716505487446409
18,54,0.10961820011805112,0.09429079607143132,0.1722487090243855,0.11705219909738329
19,57,0.10987904658289574,0.09433352793858439,0.1722955681896321,0.11709639834779505
20,60,0.10966347540794487,0.09431618248874134,0.17225116772183907,0.11710147424410568
21,63,0.10946234154232883,0.09411993412366934,0.1722411970388325,0.11697906512998808
22,66,0.10937585672719347,0.09406614766069525,0.17196450651135875,0.11684314675478202
23,69,0.10908725016770454,0.09389611755213152,0.17214577213255827,0.116819505681846
24,72,0.10897646833394087,0.09392456992411422,0.1718505310162633,0.11677128752663232
25,75,0.10898360199290485,0.09367216194594014,0.1720003029156633,0.11661324555856864
26,78,0.1090567289462897,0.09375210494059037,0.17164056299444178,0.11656265475382008
27,81,0.10879867078621747,0.0937287822813975,0.17139295459650405,0.11652413347263312
28,84,0.10870321348895776,0.09366313469673396,0.1719366688501295,0.11667925384545338
29,87,0.10846639785856108,0.09347142014421034,0.17179802143583084,0.11654376924855941
30,90,0.10873679761807771,0.0937096307417539,0.17156917827865237,0.11654141791374656
31,93,0.10819097298820658,0.09353648288055771,0.17145805852800056,0.1164984462570219
32,96,0.10857837087188443,0.09348078119159617,0.17136165673675313,0.11627490820721845
33,99,0.10869900926617161,0.09348414561168385,0.17096106035498007,0.11610340743102905
34,Final,0.10869900926617161,0.09348414561168385,0.17096106035498007,0.11610340743102905
