,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.08395952143874488,0.07131912112370381,0.13488660248455017,0.08991895993631488
1,3,0.09575427236807835,0.08178289742753404,0.15259818406173603,0.10252579447376443
2,6,0.1001314823261742,0.08561828431396584,0.15810810391599173,0.10673351743631551
3,9,0.09802893080773115,0.0843793597734226,0.1556220320972958,0.10542582192965301
4,12,0.0911454786307731,0.07824030765165192,0.14535814737630065,0.0979794959664845
5,15,0.0954175634381005,0.08262287218006258,0.15114018492134476,0.10279470604484221
6,18,0.09134315156146597,0.07922295229663975,0.14411813700251808,0.0983292826763744
7,21,0.09905402738598364,0.08583450922157126,0.15564195370574752,0.10628418477463866
8,24,0.09957757166787377,0.08645766973690744,0.1568901949749041,0.10715547461223085
9,27,0.09158309211438048,0.07998912300900364,0.14455524735741598,0.0992161938648026
10,30,0.09635850277474353,0.08390752737640389,0.15154368399337662,0.10399614572622529
11,33,0.09371310369345981,0.0798720989400079,0.14860430090675875,0.10020580082333252
12,36,0.0986907465229792,0.08506620958911136,0.1567844746637815,0.10633721910098778
13,39,0.1026969416046811,0.0892622199855124,0.16215768415965262,0.11088466181352366
14,42,0.10252975852351896,0.08881268603177288,0.16204713367815424,0.1105166601568303
15,45,0.1026052818032663,0.0890336428820773,0.1610305038343668,0.1103056580113393
16,48,0.1028380496681212,0.08885971775579218,0.16134659746382893,0.11010582067779842
17,51,0.10220884939670798,0.08851036558845746,0.161240847125654,0.10994606156501413
18,54,0.10244235547511253,0.08876614369245779,0.1611905580296459,0.11010088571710479
19,57,0.10227677427080606,0.08872367598040495,0.16088697916326372,0.11001056034771584
20,60,0.10177618517572963,0.08851206451785139,0.16064628513842868,0.10990805019725179
21,63,0.10241422375131515,0.08880481000927722,0.16079933645139605,0.11006889534741368
22,66,0.10198766639525217,0.08853949778222367,0.1604732319544278,0.10977174997450433
23,69,0.10160367742578823,0.08826060419636658,0.160083650619573,0.10950415826794678
24,72,0.10208105198631348,0.08833382176466534,0.15992623699217207,0.10931179411937236
25,75,0.10140298758304327,0.08812513638445786,0.16010829100313084,0.10943699182573105
26,78,0.10209405639770554,0.08850259765175716,0.1601872256141703,0.1094731820136537
27,81,0.10145203787076013,0.0880925098658007,0.1596728094246236,0.10923510222051035
28,84,0.1019940257095357,0.0883293073991269,0.15953414824211687,0.10923156900018445
29,87,0.10156142810788005,0.08809853640903526,0.15912424687922094,0.1090002904747149
30,90,0.10166216679538057,0.08814908368512452,0.15980770525649546,0.10920713464316524
31,93,0.10188010902567819,0.08805980124342849,0.15935432069135338,0.10897490237378248
32,96,0.10178716792741366,0.08828558579977219,0.15993072206875525,0.1093199197906442
33,99,0.10209801767641852,0.0883989074541705,0.1599018857512206,0.10938255862075358
34,Final,0.10209801767641852,0.0883989074541705,0.1599018857512206,0.10938255862075358
