,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.08124449795538377,0.06968419815838996,0.1308144257696775,0.08776710303319464
1,3,0.102106527378517,0.08824238724292754,0.16040937562603663,0.10950756925322894
2,6,0.10620857245914793,0.0915810708527302,0.16654533413124906,0.11357288452767635
3,9,0.10764434286818694,0.09269654500613422,0.16880575411014748,0.11488337771678801
4,12,0.10820357465679298,0.09322563135602444,0.16975838898872286,0.1155826150147081
5,15,0.10839344714607431,0.09354291225182065,0.1703762105631834,0.11606863958835545
6,18,0.10848791247227528,0.09361375190047823,0.1704354451305459,0.11614539875858966
7,21,0.10877836696786174,0.09389105641214396,0.17123766643032978,0.11660133732889916
8,24,0.10889355324602877,0.09394713488230452,0.1714216543981767,0.11670732318145163
9,27,0.1084837949758791,0.09390768141784393,0.17152091234246816,0.11683309055432511
10,30,0.10887644546453341,0.0941630649391956,0.17197064388234287,0.11703485092352603
11,33,0.10852210258689222,0.09396130808537843,0.17210188194865556,0.11706468671939986
12,36,0.10857291648276889,0.0941304771222476,0.17185571829317475,0.11710901748362071
13,39,0.10835505492733416,0.09384465339703121,0.17143654750829682,0.11678976830555814
14,42,0.1084286229834796,0.0940369872419968,0.17163190423073632,0.11699540268095969
15,45,0.1087555206736423,0.09407248699774173,0.17176006453194761,0.11698632502558681
16,48,0.10880435888443306,0.09402802093108481,0.1720645452533177,0.11704513965866349
17,51,0.10883663190733403,0.09395119932451121,0.17188468621099687,0.11687234249158819
18,54,0.10911765380632903,0.09413104784224738,0.17229851736819532,0.1170635862084604
19,57,0.10908233495011753,0.0941240594336628,0.17181056137060363,0.11691387491677382
20,60,0.10901874071558601,0.09410046226945716,0.17160634956439633,0.11685348767002479
21,63,0.10866706634269253,0.09398322582243802,0.171770133961132,0.1169300435270526
22,66,0.10866629424041883,0.0936543297353049,0.17177010560008446,0.11657514380443984
23,69,0.10850242518619513,0.09380799743601219,0.1711878855092452,0.11657736784824212
24,72,0.10863796950373207,0.0939795630798777,0.17130133633778472,0.1167590092927603
25,75,0.10863373485663366,0.09378777565428849,0.1715164840690688,0.11663855152616719
26,78,0.10846474608918558,0.09366497903873555,0.17104144214771463,0.11634453048502708
27,81,0.1083690844186585,0.09372005931331935,0.17081458970964317,0.11643731324238092
28,84,0.10830581636451592,0.09359593325070786,0.17076967846037217,0.11635516750379098
29,87,0.10829823233880118,0.09381987003319545,0.17089314237742734,0.11653412093131042
30,90,0.10788109995737237,0.09341085011977283,0.170606512663628,0.11619633137064647
31,93,0.10823780617224128,0.09361322749086912,0.17075313987920665,0.11629413006302138
32,96,0.10840334245240243,0.09367649166602095,0.1708780602755169,0.11642752426165782
33,99,0.10852120741033837,0.09363731919722497,0.17034643354445153,0.11612583025733245
34,Final,0.10852120741033837,0.09363731919722497,0.17034643354445153,0.11612583025733245
