,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.08510217425444287,0.07295497358686988,0.13531223061154068,0.09114187065830674
1,3,0.10403292981365952,0.08993313509637782,0.16457287039569382,0.11196588484441447
2,6,0.10627694227684993,0.09186960863136813,0.16747375183480698,0.11416564642130629
3,9,0.10729757120290516,0.09276223783126422,0.16904589452615446,0.11518162375146168
4,12,0.107345124515072,0.09279124555977897,0.16982737700224892,0.11546531151200864
5,15,0.107624918557285,0.09312117262136442,0.17012402650567854,0.11586379473382606
6,18,0.10810375971930133,0.09351624998824616,0.17047511166552248,0.11623513170088805
7,21,0.10818519885156713,0.09347422048201931,0.17112242298454866,0.1163566761744758
8,24,0.10832870582489065,0.09352488350172146,0.17126305356389712,0.11651013970381895
9,27,0.10845771627289928,0.0936546209858671,0.1713861420032094,0.11658728365735631
10,30,0.10875590006575886,0.09398303230341538,0.17138724370133457,0.11676041025958925
11,33,0.1088774503548343,0.0941006066277294,0.17123952085466135,0.11678227257387835
12,36,0.10915627469928546,0.09412835776473083,0.171370560973842,0.11672634592570204
13,39,0.10909420039425033,0.09418417930267511,0.1719743736852612,0.1169837825795252
14,42,0.10917671679493351,0.09421444580226662,0.17162045768335138,0.1168814899686521
15,45,0.10912965722310754,0.09417730940388022,0.17239500272554856,0.11710180826924227
16,48,0.1085934258900033,0.0939396480480627,0.17157403092317838,0.11671216080191295
17,51,0.10938079006820019,0.09428199872396162,0.17234059961702847,0.11707648588879392
18,54,0.10929652365602668,0.09433319635526892,0.17175842122770518,0.11700758986581775
19,57,0.10926965436724029,0.09422157559806528,0.17193868865939538,0.1169849512459809
20,60,0.1089123142963431,0.09389837923573947,0.1718332866638218,0.1167379698173495
21,63,0.10908636581079748,0.09414844988359604,0.17196402663049776,0.1169805503472405
22,66,0.10924943970743413,0.09415616805105269,0.1720083765321788,0.11697720944903894
23,69,0.1091347200881254,0.09420488001205009,0.17190247783765622,0.11695406907882018
24,72,0.10894094971358692,0.09396770955107511,0.1718718911166727,0.11681237567732121
25,75,0.1088947280972114,0.09385198836694979,0.1714596320031831,0.11658410826954256
26,78,0.10886625354245984,0.09386708710702238,0.17149789884881408,0.11662972266729411
27,81,0.10881968369925386,0.09375653777886615,0.1714188044639814,0.11650616371078443
28,84,0.10879785589616837,0.09365754732221071,0.17147835474635595,0.11644981106519259
29,87,0.1087478960252948,0.09372016487318488,0.17119940406854592,0.11634343152468685
30,90,0.10881166978455573,0.09388670308786005,0.17145863472534792,0.11667725006702845
31,93,0.10876653294130527,0.09390502997226405,0.17118120360660538,0.1164769757987045
32,96,0.10840519888536893,0.0936655455979655,0.17097308244397383,0.11636647820048915
33,99,0.10894335490382341,0.09387622519057898,0.17102672942114389,0.11638069223508227
34,Final,0.10894335490382341,0.09387622519057898,0.17102672942114389,0.11638069223508227
